source,reference,greedy,beam4,bleu_greedy,bleu_beam4,error_type
and unto the angel of the church in sardis write these things saith he that hath the seven spirits of god and the seven stars i know thy works that thou hast a name that thou livest and art dead,اور سردیس کی کلیسیا کے فرشتہ کو یہ لکھ کہ جس کے پاس خدا کی سات روحیں ہیں اور سات ستارے ہیں وہ یہ فرماتا ہے کہ میں تیرے کاموں کو جانتا ہوں کہ تو زندہ کہلاتا ہے اور ہے مردہ .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.12584026009787672,0.02592894571718914,Severe Under-generation
and no man in heaven nor in earth neither under the earth was able to open the book neither to look thereon,اور کوئی شخص آسمان پر یا زمین پر یا زمین کے نیچے اس کتاب کو کھولنے یا اس پر نظر کرنے کے قابل نہ نکلا .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.6697696476251849,0.2821504678742899,Severe Under-generation
and one of the elders saith unto me weep not behold the lion of the tribe of juda the root of david hath prevailed to open the book and to loose the seven seals thereof,تب ان بزرگوں میں سے ایک نے مجھ سے کہا کہ مت رو . دیکھ . یہوداہ کے قبیلہ کا وہ ببر جو داؤد کی اصل ہے اس کتاب اور اس کی ساتوں مہروں کو کھولنے کے لئے غالب آیا .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.3628292692977745,0.039364726741196766,Severe Under-generation
and i saw and behold a white horse and he that sat on him had a bow and a crown was given unto him and he went forth conquering and to conquer,اور میں نے نگاہ کی تو کیا دیکھتا ہوں کہ ایک سفید گھوڑا ہے اور اس کا سوار کمان لئے ہوئے ہے . اسے ایک تاج دیا گیا اور وہ فتح کرتا ہؤا نکلا تاکہ اور بھی فتح کرے .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.42399356530076393,0.08736969047897948,Severe Under-generation
and there went out another horse that was red and power was given to him that sat thereon to take peace from the earth and that they should kill one another and there was given unto him a great sword,پھر ایک اور گھوڑا نکلا جس کا رنگ لال تھا . اس کے سوار کو یہ اختیار دیا گیا کہ زمین پر سے صلح اٹھا لے تاکہ لوگ ایک دوسرے کو قتل کریں اور اسے ایک بڑی تلوار دی گئی .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.14944580873716498,0.03310165760411439,Severe Under-generation
and they cried with a loud voice saying how long o lord holy and true dost thou not judge and avenge our blood on them that dwell on the earth,اور وہ بڑی آواز سے چلا کر بولیں کہ اے مالک اے قدّوس و برحق تو کب تک انصاف نہ کرے گا اور زمین کے رہنے والوں سے ہمارے خون کا بدلہ نہ لے گا,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.2534111644808883,0.05926821416131112,Severe Under-generation
the first angel sounded and there followed hail and fire mingled with blood and they were cast upon the earth and the third part of trees was burnt up and all green grass was burnt up,اور جب پہلے نے نرسنگا پھونکا تو خون ملے ہوئے اولے اور آگ پیدا ہوئی اور زمین پر ڈالی گئی اور تہائی زمین جل گئی اور تہائی درخت جل گئے اور تمام ہری گھاس جل گئی .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.20747551353380594,0.05296575931996361,Severe Under-generation
and the name of the star is called wormwood and the third part of the waters became wormwood and many men died of the waters because they were made bitter,اس ستارے کا نام ناگ دونا کہلاتا ہے اور تہائی پانی ناگ دونے کی طرح کڑوا ہو گیا اور پانی کڑوا ہو جانے سے بہت سے آدمی مر گئے .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.49685593794149996,0.17121711839686238,Severe Under-generation
and cried with a loud voice as when a lion roareth and when he had cried seven thunders uttered their voices,اور ایسی بڑی آواز سے چلایا جیسے ببر دھاڑتا ہے اور جب وہ چلایا تو گرج کی سات آوازیں سنائی دیں .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.9991789020577414,0.49963062433900984,Complete Hallucination
and she being with child cried travailing in birth and pained to be delivered,وہ حاملہ تھی اور درد زہ میں چلاتی تھی اور بچّہ جننے کی تکلیف میں تھی .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,1.3852654329718077,0.7754951404151093,Complete Hallucination
and there was war in heaven michael and his angels fought against the dragon and the dragon fought and his angels,پھر آسمان پر لڑائی ہوئی . میکائیل اور اس کے فرشتے اژدہا سے لڑنے کو نکلے اور اژدہا اور اس کے فرشتے ان سے لڑے .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,1.513245366777679,0.3031904090276561,Severe Under-generation
and the serpent cast out of his mouth water as a flood after the woman that he might cause her to be carried away of the flood,اور سانپ نے اس عورت کے پیچھے اپنے منہ سے ندی کی طرح پانی بہایا تاکہ اس کو اس ندی سے بہا دے .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,1.9209008408968369,0.908367111944937,Severe Under-generation
and i looked and behold a white cloud and upon the cloud one sat like unto the son of man having on his head a golden crown and in his hand a sharp sickle,پھر میں نے نگاہ کی تو کیا دیکھتا ہوں کہ ایک سفید بادل ہے اور اس بادل پر آدمزاد کی مانند کوئی بیٹھا ہے جس کے سر پر سونے کا تاج اور ہاتھ میں تیز درانتی ہے .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.5178669101005172,0.1162639128075776,Severe Under-generation
and another angel came out of the temple which is in heaven he also having a sharp sickle,پھر ایک اور فرشتہ اس مقدس میں سے نکلا جو آسمان پر ہے . اس کے پاس بھی تیز درانتی تھی .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,2.257496811750164,1.2087751956251498,Partial Match
and blasphemed the god of heaven because of their pains and their sores and repented not of their deeds,اور اپنے دکھوں اور ناسوروں کے باعث آسمان کے خدا کی نسبت کفر بکنے لگے اور اپنے کاموں سے توبہ نہ کی .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.8413546956033721,0.39136696693767,Complete Hallucination
behold i come as a thief blessed is he that watcheth and keepeth his garments lest he walk naked and they see his shame,دیکھو میں چور کی طرح آتا ہوں . مبارک وہ ہے جو جاگتا ہے اور اپنی پوشاک کی حفاظت کرتا ہے تاکہ ننگا نہ پھرے اور لوگ اس کی برہنگی نہ دیکھیں .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.3325977639362178,0.10379735644785475,Severe Under-generation
and the ten horns which thou sawest are ten kings which have received no kingdom as yet but receive power as kings one hour with the beast,اور وہ دس سینگ جو تو نے دیکھے دس بادشاہ ہیں . ابھی تک انہوں نے بادشاہی نہیں پائی مگر اس حیوان کے ساتھ گھڑی بھر کے واسطے بادشاہوں کا سا اختیار پائیں گے .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.27230801773955243,0.07800135645180446,Severe Under-generation
and after these things i saw another angel come down from heaven having great power and the earth was lightened with his glory,ان باتوں کے بعد میں نے ایک اور فرشتہ کو آسمان پر سے اترتے دیکھا جسے بڑا اختیار تھا اور زمین اس کے جلال سے روشن ہوگئی .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.6068612130100062,0.22784070786249178,Severe Under-generation
and the kings of the earth who have committed fornication and lived deliciously with her shall bewail her and lament for her when they shall see the smoke of her burning,اور اس کے ساتھ حرامکاری اور عیّاشی کرنے والے زمین کے بادشاہ جب اس کے جلنے کا دھواں دیکھیں گے تو اس کے لئے روئیں گے اور چھاتی پٹیں گے .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.8293527654877483,0.1381244082879506,Severe Under-generation
and cried when they saw the smoke of her burning saying what city is like unto this great city,جب اس کے جلنے کا دھواں دیکھیں گے تو دور کھڑے ہوئے چلائیں گے اور کہیں گے کون سا شہر اس بڑے شہر کی مانند ہے,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.6697696476251849,0.2821504678742899,Severe Under-generation
let us be glad and rejoice and give honour to him for the marriage of the lamb is come and his wife hath made herself ready,آؤ . ہم خوشی کریں اور نہایت شادمان ہوں اور اس کی تمجید کریں اس لئے کہ برّہ کی شادی آ پہنچی اور اس کی بیوی نے اپنے آپ کو تیّار کر لیا .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.649648523652968,0.09668940955665631,Severe Under-generation
and he saith unto me write blessed are they which are called unto the marriage supper of the lamb and he saith unto me these are the true sayings of god,اور اس نے مجھ سے کہا لکھ . مبارک ہیں وہ جو برّہ کی شادی کی ضیافت میں بلائے گئے ہیں . پھر اس نے مجھے سے کہا یہ خدا کی سچّی باتیں ہیں .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,1.3053954428174581,0.18871162076742892,Severe Under-generation
blessed and holy is he that hath part in the first resurrection on such the second death hath no power but they shall be priests of god and of christ and shall reign with him a thousand years,مبارک اور مقدس وہ ہے جو پہلی قیامت میں شریک ہو . ایسوں پر دوسری موت کا کچھ اختیار نہیں بلکہ وہ خدا اور مسیح کے کاہن ہوں گے اور اس کے ساتھ ہزار برس تک بادشاہی کریں گے .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.33718967166927866,0.03818491348510981,Severe Under-generation
